0.171356033058809,0.357913247536851,0.0490762772418589,0.131237147669198,0.141872923257154,0.177599822625794
0.184327780383859,0.306852619759339,0.119447742128675,0.0951802466376412,0.114579779162817,0.0922246309930232
0.214808773530226,0.350247114250055,0.121303731749367,0.119561376383937,0.149967273917976,0.109382006116752
0.133353690717954,0.343509012586217,0.0910446196230211,0.110466343016904,0.113571089654502,0.141998049946293
0.153801462498676,0.3455437691686,0.0309333374975929,0.140697562990136,0.106299844028924,0.173912868680871
0.106669317421986,0.288851024144127,0.0630848656208672,0.131679297931931,0.113814996638531,0.0940868605913284
0.109590261909066,0.317812585630347,0.0734579732321726,0.136515880194503,0.0884098964363,0.107838732203672
0.156878261740781,0.343394089182727,0.131096007882699,0.110236196729242,0.128195582412593,0.102061884570786
0.160178897733644,0.334208063332338,0.114696481384012,0.133010379701678,0.132330818335194,0.0865012022466483
0.112549529795982,0.391761607653365,0.0736521647709847,0.123061427644244,0.107260427068863,0.195048015238137
0.1911690196537,0.372804967455395,0.159675137045625,0.080673367922079,0.13102318322791,0.132456462487691
0.247987975511992,0.310385023572858,0.103801684564841,0.0695261756526447,0.139716715978572,0.137057163355372
0.153947179440011,0.39976910673851,0.0846036170652798,0.153461980683332,0.142751015054897,0.161703508989898
0.128232246929144,0.32047613699417,0.0870361351583682,0.110987303360639,0.097893871521136,0.122452698475162
0.136912453469203,0.369196577209312,0.0808271696616705,0.12375291594669,0.118706886059643,0.164616491600952
0.167147130339069,0.341449744229702,0.0987944012495875,0.0797391701936715,0.126251049022583,0.162916172786443
0.157678290141376,0.346119831676571,0.0220438591890229,0.129286690056182,0.128617177776531,0.194789282431366
0.147696729756734,0.314148036901772,0.139084606849998,0.0927757988559643,0.147231366429814,0.08228763119581
0.140967477545458,0.360073360739828,0.0622866230689668,0.121225220483342,0.109099757791082,0.176561517187519
0.174837703372845,0.330459118541458,0.0115383130793333,0.140466129763462,0.133344952954924,0.178454675698663
0.106168234632302,0.307528065654494,0.0747109024117139,0.123655202074712,0.086303331420694,0.109161961168067
0.131221025273069,0.407180334823436,0.0821403045118899,0.148775453629975,0.12078334531383,0.176264576681571
0.146599167032734,0.403952817657194,0.0768170889139452,0.131332715414335,0.0866732259260557,0.195803013328913
0.205673523313069,0.339851474298848,0.116782128669543,0.120278759895386,0.129059648137166,0.10279058573392
0.190852614679229,0.347822007787203,0.136000729109831,0.11051810666969,0.139065338009738,0.101303172007682
0.180452786260933,0.365716366334867,0.0748046359100185,0.12717659198006,0.136678508242739,0.163735138444789
0.157973846994724,0.384750926292159,0.0640532004192923,0.139183240105534,0.107777718263627,0.181514485767333
0.134194069329635,0.357737692428619,0.120187564651183,0.123680921528063,0.104591335708801,0.113869206249373
0.171748076917892,0.328183634396854,0.0656792808435067,0.119716513938115,0.128066858463367,0.142787839615232
0.154369734489261,0.324461410732143,0.154448800394785,0.0805243892791367,0.0958778895593534,0.0894882210582207
0.106815651556236,0.330233053820234,0.0889366585916893,0.123458005878486,0.0910164091228432,0.117838389350059
0.111334714177212,0.367679498001825,0.102102297978003,0.139288194717115,0.0991330549089887,0.126289005306707
0.108137969917747,0.318337054899242,0.0502025379525927,0.14941046290086,0.101280576978138,0.11872405404579
